30,"{A, D, G, K, N, Q, S, V, Y, ], _, c, f, i, k, n}",democrat,T10
31,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
32,"{A, D, G, K, N, Q, S, V, Y, ], _, c, f, i, k, p}",democrat,T10
33,"{A, D, G, K, N, Q, S, V, Y, \, `, c, e, i, k, n}",democrat,T33
34,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, n}",republican,T9
35,"{A, D, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T24
36,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
37,"{A, F, H, J, M, P, T, W, Z, \, `, b, g, h, l, n}",republican,T37
38,"{A, D, H, J, M, P, T, W, Z, ], `, c, e, h, l, n}",republican,T6
39,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T1
40,"{A, E, G, K, N, Q, S, V, Y, \, _, c, e, i, k, n}",democrat,T10
41,"{A, D, G, K, N, Q, S, V, Y, ], a, c, f, i, l, p}",democrat,T10
42,"{A, D, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
43,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, l, n}",democrat,T43
44,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T43
45,"{A, D, G, K, N, Q, S, V, Y, ], _, c, f, i, l, p}",democrat,T10
46,"{A, D, G, K, N, Q, S, V, [, ], _, c, f, i, k, p}",democrat,T10
47,"{A, D, G, K, N, Q, S, V, Y, ], `, c, f, i, l, n}",democrat,T43
48,"{A, E, G, K, N, Q, S, V, [, ], `, c, f, i, l, p}",democrat,T48
49,"{A, D, G, K, N, Q, S, V, Z, ], `, c, f, h, l, n}",democrat,T49
50,"{B, F, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
51,"{A, D, G, K, N, Q, S, V, Y, ], _, c, f, i, k, n}",democrat,T10
52,"{B, D, H, J, M, P, T, X, Z, ], `, b, e, h, l, n}",republican,T52
53,"{A, D, G, K, N, Q, S, V, Y, ], `, c, f, i, m, p}",democrat,T10
54,"{A, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T1
55,"{A, D, G, K, N, P, U, V, Z, ], _, b, f, h, l, p}",democrat,T55
56,"{B, D, H, J, M, P, T, W, Z, \, _, b, e, h, l, o}",republican,T1
57,"{B, D, H, J, M, P, T, W, Z, \, _, b, e, h, l, n}",republican,T1
58,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T1
59,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T1
60,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, p}",republican,T1
61,"{A, D, G, K, N, R, S, V, Y, \, `, c, f, i, k, p}",democrat,T61
62,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
63,"{A, D, G, K, N, Q, S, V, Y, ], `, c, f, i, l, p}",democrat,T10
64,"{A, D, G, K, N, Q, S, V, Y, ], _, c, f, i, l, n}",democrat,T10
65,"{A, D, G, K, N, Q, S, V, Y, ], _, d, f, i, l, n}",democrat,T10
66,"{A, D, H, J, M, P, S, W, Z, ], `, b, e, h, l, n}",republican,T66
67,"{B, D, H, J, M, P, S, W, Z, ], _, b, e, h, l, n}",republican,T66
68,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T1
69,"{A, F, G, K, N, Q, S, V, Y, ], `, c, e, i, k, n}",democrat,T18
70,"{A, D, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T24
71,"{A, E, G, K, N, Q, S, V, Y, ], `, c, e, i, k, p}",democrat,T10
72,"{A, D, G, J, N, Q, S, V, Y, \, _, c, f, h, l, n}",republican,T10
73,"{A, D, G, K, N, Q, S, V, Y, ], _, c, f, i, k, p}",democrat,T10
74,"{A, E, G, J, M, Q, S, W, Y, \, `, c, e, h, l, n}",republican,T74
75,"{A, E, G, K, N, P, S, V, Y, \, _, c, f, h, k, n}",democrat,T10
76,"{B, D, G, J, M, P, T, W, Z, \, _, c, e, h, l, o}",democrat,T76
77,"{B, D, G, K, M, P, T, W, Z, \, _, b, e, h, l, p}",democrat,T76
78,"{B, D, G, J, M, P, T, V, Y, \, _, b, e, h, l, n}",democrat,T78
79,"{A, D, G, K, M, P, T, W, Z, \, _, c, e, h, l, n}",democrat,T5
80,"{B, E, H, J, M, Q, T, W, Z, \, `, b, e, h, l, o}",republican,T80
81,"{A, E, G, K, N, P, S, V, Y, \, `, b, f, h, l, p}",democrat,T81
82,"{A, E, G, K, N, Q, S, V, [, \, _, b, f, h, l, n}",democrat,T82
83,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T83
84,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
85,"{B, F, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T85
86,"{B, E, G, K, M, P, T, W, Z, \, _, b, e, h, l, n}",democrat,T83
87,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T80
88,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
89,"{B, D, G, K, M, P, S, W, Y, \, _, c, e, h, l, n}",democrat,T89
90,"{B, E, H, J, M, P, T, W, Z, \, `, d, e, h, l, p}",republican,T90
91,"{A, E, G, K, N, Q, S, V, Y, \, `, c, f, i, k, n}",democrat,T10
92,"{A, E, G, K, N, Q, S, V, Y, \, _, c, f, i, k, n}",democrat,T10
93,"{A, D, G, K, N, Q, S, V, Z, \, _, c, f, j, k, n}",democrat,T93
94,"{A, E, G, K, N, Q, S, W, Y, \, _, c, f, i, k, n}",democrat,T10
95,"{A, E, G, K, M, P, T, W, Z, ], `, c, f, i, l, n}",democrat,T95
96,"{A, E, G, K, M, P, T, X, [, ], _, d, g, j, k, n}",democrat,T96
97,"{B, E, I, K, M, P, T, W, Z, ], _, b, e, h, l, n}",democrat,T97
98,"{A, E, H, K, M, P, S, W, Z, \, _, c, f, h, l, n}",democrat,T98
99,"{A, D, G, K, N, P, S, V, Y, \, `, c, f, i, l, n}",democrat,T99
100,"{B, E, H, J, M, P, T, W, Z, \, a, b, e, h, l, o}",republican,T80
101,"{A, E, H, K, M, P, T, W, Z, ], _, b, f, h, l, n}",democrat,T101
102,"{A, E, G, K, M, P, S, W, Z, ], _, c, f, h, l, n}",democrat,T102
103,"{A, E, G, K, M, P, S, W, [, ], _, c, e, h, k, p}",democrat,T103
104,"{A, E, H, K, M, P, U, W, [, ], `, c, f, h, m, o}",democrat,T104
105,"{C, F, I, L, N, P, S, V, Y, \, a, c, e, h, l, p}",democrat,T105
106,"{A, D, G, K, N, Q, T, V, Y, ], _, c, f, i, k, n}",democrat,T10
107,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, n}",republican,T9
108,"{B, F, I, L, O, R, U, X, [, ^, a, d, g, h, m, p}",republican,T108
109,"{A, F, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
110,"{A, F, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
111,"{B, E, G, K, N, Q, S, V, Y, \, `, c, f, i, k, n}",democrat,T111
112,"{B, F, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T83
113,"{B, F, G, K, N, P, S, V, Z, \, `, c, f, i, k, p}",democrat,T61
114,"{B, F, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T85
115,"{A, F, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
116,"{B, F, G, K, O, R, S, V, Y, \, a, d, f, i, k, n}",democrat,T116
117,"{A, E, G, K, N, Q, S, V, Y, ], _, c, f, i, k, n}",democrat,T27
118,"{A, D, G, J, M, Q, S, W, Z, ], `, b, e, h, l, n}",republican,T66
119,"{B, D, G, K, N, Q, T, V, Y, \, _, c, f, i, k, n}",democrat,T10
120,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
121,"{B, F, I, J, M, P, T, W, Z, \, `, b, e, h, m, n}",republican,T121
122,"{B, F, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T83
123,"{B, E, H, J, M, P, T, W, Z, \, `, b, f, h, l, n}",republican,T83
124,"{A, F, H, J, M, P, T, V, Z, ], `, b, e, h, l, n}",republican,T124
125,"{B, F, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T125
126,"{B, F, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T83
127,"{B, F, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
128,"{B, F, G, K, N, Q, S, V, Y, \, _, c, f, h, k, n}",democrat,T128
129,"{B, F, G, K, N, P, T, V, Z, \, _, c, f, i, k, n}",democrat,T129
130,"{C, F, G, K, N, Q, S, V, [, ], a, d, g, j, m, p}",democrat,T130
131,"{A, F, G, K, O, R, S, V, Y, ], `, c, f, i, k, p}",democrat,T131
132,"{B, E, G, K, N, P, T, V, Y, \, `, c, f, h, l, n}",democrat,T132
133,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, l, p}",republican,T90
134,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T83
135,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, p}",republican,T135
136,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T80
137,"{B, D, H, J, M, P, T, W, Z, \, _, b, e, i, l, n}",republican,T1
138,"{B, F, G, K, N, P, S, V, Y, \, `, c, f, h, k, n}",democrat,T138
139,"{B, E, G, K, N, P, S, V, Y, \, `, c, f, h, l, n}",democrat,T132
140,"{A, E, G, K, N, P, S, V, Y, ], `, c, f, i, k, n}",democrat,T140
141,"{B, E, H, J, N, Q, S, V, Y, \, `, c, e, h, l, n}",republican,T29
142,"{B, E, H, J, M, P, S, V, Y, \, `, b, e, h, m, n}",republican,T29
143,"{B, E, H, J, M, P, S, V, Y, \, `, b, e, h, l, n}",republican,T29
144,"{C, D, H, K, N, Q, S, V, Y, \, _, c, f, h, k, n}",democrat,T10
145,"{B, F, H, K, N, P, S, V, Y, \, `, c, f, h, l, p}",democrat,T145
146,"{B, E, G, K, N, P, S, V, Y, \, `, c, f, h, m, n}",democrat,T132
147,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, n}",republican,T9
148,"{B, E, H, K, N, Q, S, V, Y, \, `, b, e, h, k, n}",democrat,T148
149,"{B, D, H, J, M, P, T, W, Z, \, _, b, e, h, l, n}",republican,T1
150,"{B, E, G, K, N, Q, S, V, Y, \, `, c, e, i, k, n}",democrat,T111
151,"{A, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T1
152,"{A, D, I, J, M, P, T, W, Y, ], _, d, e, h, l, o}",democrat,T152
153,"{B, D, G, K, N, P, T, V, Y, \, _, c, e, i, k, n}",democrat,T153
154,"{B, E, G, K, N, P, S, V, Y, \, _, c, e, h, l, n}",democrat,T154
155,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
156,"{A, D, H, J, M, P, T, X, Z, ], _, b, e, h, l, o}",republican,T156
157,"{A, D, H, J, M, P, S, W, Z, ], `, b, e, h, l, o}",republican,T157
158,"{B, D, G, K, N, P, T, V, Y, ], _, c, g, j, m, p}",democrat,T158
159,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T1
160,"{B, D, G, K, O, P, S, V, Y, \, _, c, f, j, l, p}",democrat,T160
161,"{B, D, H, K, M, P, T, W, Z, ], `, b, e, h, k, n}",democrat,T161
162,"{B, E, H, K, M, P, S, W, Z, ], `, b, e, h, l, n}",democrat,T162
163,"{B, D, G, K, M, P, S, W, Z, ], _, b, e, h, l, n}",democrat,T163
164,"{B, D, H, J, M, P, S, W, Z, ], `, b, e, h, l, n}",republican,T66
165,"{A, D, H, K, M, P, T, W, Z, \, _, b, e, h, l, p}",democrat,T76
166,"{B, D, G, K, N, P, S, V, Y, \, _, c, e, i, k, p}",democrat,T166
167,"{A, E, G, J, M, P, S, V, Z, \, `, b, f, h, k, n}",republican,T167
168,"{A, E, G, J, M, P, S, V, Z, \, _, b, f, h, k, n}",republican,T168
169,"{B, E, G, J, M, P, T, W, Y, ], `, c, e, h, k, p}",democrat,T169
170,"{A, E, G, K, N, Q, S, V, Y, \, _, c, f, h, l, n}",democrat,T82
171,"{A, E, G, K, N, Q, U, V, Y, ^, `, c, f, i, k, p}",democrat,T10
172,"{B, F, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T83
173,"{B, D, G, K, N, Q, S, V, Y, \, `, c, g, i, k, n}",democrat,T33
174,"{B, E, H, K, M, P, T, W, Z, \, _, b, e, h, l, n}",democrat,T83
175,"{A, F, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
176,"{B, D, G, K, N, Q, S, V, Y, \, `, c, f, i, k, n}",democrat,T33
177,"{B, E, G, J, N, Q, S, V, Y, \, `, c, f, h, k, n}",republican,T177
178,"{B, E, G, K, N, Q, S, V, Y, \, _, d, f, i, k, n}",democrat,T10
179,"{C, E, G, K, N, Q, S, V, Y, \, _, d, f, i, k, p}",democrat,T179
180,"{A, E, G, K, N, Q, S, V, Y, \, `, c, f, i, k, n}",democrat,T10
181,"{C, F, G, K, N, Q, S, V, Y, ^, a, c, f, i, m, p}",democrat,T130
182,"{B, E, G, K, N, Q, S, V, Y, \, _, c, f, i, k, n}",democrat,T10
183,"{A, F, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T18
184,"{C, F, I, L, O, R, U, X, Y, ^, a, d, g, j, m, p}",democrat,T108
185,"{B, E, G, K, N, Q, S, V, Y, \, _, c, f, i, k, n}",democrat,T10
186,"{A, E, G, K, N, Q, S, V, Y, \, `, d, f, i, k, n}",democrat,T10
187,"{B, D, G, K, N, Q, S, V, Y, \, _, c, f, i, k, n}",democrat,T10
188,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
189,"{A, F, H, J, M, P, S, V, Z, ], `, b, g, h, m, p}",republican,T189
190,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T43
191,"{B, F, H, J, M, P, T, W, Z, ], `, b, e, h, l, p}",republican,T2
192,"{B, D, H, J, M, P, T, X, Z, \, `, b, e, h, l, p}",republican,T1
193,"{B, E, H, K, N, P, S, V, Y, ], _, c, f, h, k, n}",democrat,T193
194,"{B, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T193
195,"{B, E, G, K, N, P, S, X, Y, \, _, c, f, i, k, n}",democrat,T10
196,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, p}",republican,T135
197,"{B, E, G, K, N, P, S, V, Y, ], _, b, f, h, k, p}",democrat,T197
198,"{B, F, G, J, M, P, T, W, Z, \, `, c, f, h, l, n}",republican,T198
199,"{B, E, G, K, N, Q, S, V, Y, \, _, c, g, i, k, p}",democrat,T179
200,"{A, D, H, K, N, Q, S, V, [, ], _, c, f, i, k, p}",democrat,T10
201,"{B, E, G, K, N, Q, S, V, Y, ], `, c, f, h, k, n}",democrat,T193
202,"{A, D, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T24
203,"{A, E, G, K, N, P, S, V, Y, \, _, c, f, i, k, n}",democrat,T10
204,"{A, E, G, K, N, Q, S, V, Y, \, `, c, f, i, k, n}",democrat,T10
205,"{B, E, G, J, M, P, S, W, Z, ], `, b, e, h, l, n}",republican,T162
206,"{B, E, G, K, N, P, S, V, Y, \, `, b, f, i, l, n}",democrat,T206
207,"{B, E, H, J, M, P, T, W, Z, \, `, b, f, h, l, n}",republican,T83
208,"{A, F, H, J, M, P, S, W, Z, \, `, b, e, h, l, n}",republican,T37
209,"{B, E, G, K, N, Q, S, V, Y, ], `, d, f, i, k, n}",democrat,T193
210,"{A, D, G, K, N, Q, S, V, Y, \, _, c, f, i, l, n}",democrat,T10
211,"{B, E, G, K, N, P, S, V, Y, ], `, c, f, i, k, n}",democrat,T193
212,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T1
213,"{B, E, G, K, N, Q, S, V, Y, ], _, c, f, i, k, n}",democrat,T213
214,"{B, D, G, K, N, P, T, V, Y, ], _, c, e, i, k, n}",democrat,T214
215,"{A, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T1
216,"{B, D, G, J, M, P, T, W, Z, \, _, b, e, h, k, p}",democrat,T76
217,"{A, D, G, K, M, P, T, W, [, \, `, c, f, h, k, p}",democrat,T217
218,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T1
219,"{A, F, G, K, N, Q, S, V, Y, ], a, c, f, i, k, p}",democrat,T10
220,"{B, D, G, K, N, Q, T, V, Y, ], _, c, f, h, k, n}",democrat,T220
221,"{B, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T221
222,"{B, D, G, K, M, P, T, W, Z, ], _, c, f, i, k, p}",democrat,T222
223,"{A, E, G, K, N, Q, S, V, Y, ], _, c, f, i, k, p}",democrat,T10
224,"{B, E, H, J, M, Q, T, W, Z, ], `, b, e, h, l, n}",republican,T135
225,"{B, D, H, J, M, P, T, W, Z, \, `, d, e, h, l, o}",republican,T1
226,"{B, F, H, J, M, P, T, W, Z, ], `, b, e, h, l, n}",republican,T226
227,"{B, E, G, K, N, P, S, V, Y, ], _, c, f, h, k, n}",democrat,T193
228,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, m, n}",democrat,T43
229,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, j, l, n}",republican,T9
230,"{B, D, G, J, M, P, S, W, Y, \, `, b, e, h, l, n}",republican,T78
231,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, n}",republican,T9
232,"{B, D, H, J, M, P, T, W, Y, \, `, b, e, h, l, n}",republican,T232
233,"{B, D, G, K, N, Q, S, V, Z, ], _, c, f, i, k, p}",democrat,T10
234,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, n}",republican,T1
235,"{B, E, G, K, N, P, S, V, Y, \, `, b, f, h, k, p}",democrat,T235
236,"{B, E, H, J, M, P, T, W, Z, \, `, b, f, h, l, n}",republican,T83
237,"{B, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T193
238,"{A, E, G, K, N, P, S, V, Z, ], `, b, e, i, l, n}",democrat,T238
239,"{A, D, G, K, N, Q, S, V, [, \, `, c, f, i, k, p}",democrat,T61
240,"{B, E, H, J, M, P, S, W, Z, \, `, c, f, h, k, n}",republican,T240
241,"{B, E, H, J, N, P, S, X, Y, ], `, b, e, h, l, n}",republican,T241
242,"{A, E, G, K, N, Q, S, V, Y, \, _, c, f, h, k, n}",democrat,T10
243,"{B, E, H, K, M, P, S, W, Z, ], `, d, f, h, k, n}",republican,T243
244,"{B, D, G, K, N, Q, S, V, [, \, `, c, e, i, k, n}",democrat,T33
245,"{A, E, G, K, N, Q, T, V, Y, \, `, c, f, i, k, n}",democrat,T10
246,"{A, E, G, K, N, Q, S, V, Y, \, _, c, f, i, k, n}",democrat,T10
247,"{B, E, G, K, M, Q, S, V, Y, ], `, c, f, h, m, n}",democrat,T247
248,"{B, D, H, J, M, P, U, W, Z, ], `, d, e, h, l, o}",republican,T11
249,"{C, F, I, L, O, R, U, X, [, ^, a, d, g, j, m, p}",republican,T108
250,"{A, E, G, K, N, Q, S, V, [, ], _, c, f, i, k, n}",democrat,T27
251,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
252,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
253,"{A, D, G, K, N, P, S, V, Y, ], `, c, f, i, k, n}",democrat,T24
254,"{B, D, H, J, M, P, T, W, Z, ], `, b, e, h, l, n}",republican,T9
255,"{A, E, G, K, N, Q, S, V, Y, \, `, c, f, i, l, n}",democrat,T255
256,"{A, E, G, K, N, Q, S, V, Y, \, `, c, f, h, k, n}",democrat,T10
257,"{B, E, H, J, M, Q, T, W, Z, ], `, b, f, h, l, o}",republican,T257
258,"{B, E, H, J, M, Q, T, W, Z, ], `, b, f, h, m, n}",republican,T135
259,"{B, E, G, K, N, Q, S, V, Y, ], _, c, f, i, k, n}",democrat,T213
260,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, l, n}",democrat,T43
261,"{A, E, G, K, N, Q, S, V, Y, \, `, c, f, i, l, n}",democrat,T255
262,"{A, E, G, K, N, R, S, V, Y, ], a, d, f, j, m, p}",democrat,T262
263,"{A, E, G, K, N, Q, S, V, Y, \, `, c, g, i, k, n}",democrat,T10
264,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
265,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
266,"{A, E, G, K, N, Q, S, V, Y, \, `, c, f, i, l, n}",democrat,T255
267,"{B, E, H, J, M, P, T, W, Z, \, `, b, f, h, l, n}",republican,T83
268,"{A, E, H, K, N, Q, S, V, Y, \, `, c, f, h, l, n}",republican,T82
269,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, k, p}",democrat,T10
270,"{A, E, G, K, N, Q, S, V, Y, ], `, c, f, i, l, n}",democrat,T43
271,"{A, D, G, K, N, Q, S, V, Y, ], `, c, f, i, k, n}",democrat,T24
272,"{B, D, G, K, N, P, S, V, Y, ], a, c, f, i, l, n}",democrat,T272
273,"{A, E, G, K, N, Q, S, V, Y, \, `, c, f, i, k, p}",democrat,T273
274,"{B, E, H, J, M, Q, S, V, Z, \, `, b, e, h, m, n}",republican,T29
275,"{A, E, H, J, M, Q, S, W, Z, \, `, c, f, h, k, n}",republican,T240
276,"{B, E, G, K, M, P, T, W, Z, ], a, c, e, h, l, o}",democrat,T276
277,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, k, o}",republican,T2
278,"{B, E, G, J, M, P, S, V, Z, \, `, c, f, h, l, n}",republican,T167
279,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, n}",republican,T135
280,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T80
281,"{B, E, G, K, N, Q, S, V, Y, \, `, c, f, h, l, n}",democrat,T281
282,"{A, E, G, J, M, P, S, V, Z, ], `, c, f, h, l, p}",republican,T282
283,"{A, E, H, J, M, P, T, W, Z, \, `, d, e, h, l, o}",republican,T80
284,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, n}",republican,T135
285,"{B, E, G, K, N, P, S, V, Y, \, _, c, f, i, m, n}",democrat,T10
286,"{B, E, G, K, N, P, S, V, Y, \, _, c, f, i, k, n}",democrat,T10
287,"{B, E, G, K, N, P, U, V, [, \, _, b, f, h, k, p}",democrat,T287
288,"{A, D, G, L, N, P, S, V, Y, ], _, c, e, i, m, n}",democrat,T288
289,"{A, D, G, K, M, P, T, V, Z, \, _, c, e, h, k, n}",democrat,T289
290,"{A, D, G, K, M, P, T, V, Z, \, _, c, e, h, l, p}",democrat,T290
291,"{A, E, G, K, O, P, U, V, Y, \, `, c, e, h, l, n}",democrat,T154
292,"{A, E, G, K, N, P, S, V, Y, \, `, d, f, h, l, n}",democrat,T81
293,"{A, E, G, K, N, P, S, V, Z, \, _, c, e, h, k, n}",democrat,T10
294,"{A, D, G, K, N, P, S, V, Y, \, _, c, e, h, k, n}",democrat,T294
295,"{B, D, G, K, N, P, S, V, Z, \, _, c, e, h, l, p}",democrat,T295
296,"{B, D, H, J, M, P, U, X, Z, \, `, b, g, j, m, p}",republican,T296
297,"{B, E, G, J, M, P, T, W, Z, \, `, b, e, h, k, n}",republican,T297
298,"{A, D, G, K, N, P, S, V, Y, \, `, c, g, i, k, p}",democrat,T61
299,"{B, D, H, K, N, Q, S, V, Y, \, _, c, f, i, k, n}",democrat,T10
300,"{B, D, G, K, N, P, S, V, Y, \, `, c, e, h, k, n}",democrat,T300
301,"{B, E, H, J, M, Q, S, V, Y, \, `, b, e, h, l, n}",republican,T29
302,"{B, E, I, K, N, P, S, V, Y, ], `, c, f, i, k, n}",democrat,T193
303,"{B, E, H, J, M, P, S, W, Z, \, `, b, e, h, l, n}",republican,T29
304,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
305,"{B, D, H, J, M, P, T, W, Z, \, `, b, e, h, l, p}",republican,T1
306,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T80
307,"{B, E, H, J, M, P, T, W, Z, ], `, b, e, h, l, o}",republican,T2
308,"{A, E, G, K, N, P, S, V, Y, ], `, c, f, h, l, p}",democrat,T308
309,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, l, o}",republican,T80
310,"{A, E, H, K, N, P, S, V, Y, \, `, c, f, h, k, n}",democrat,T82
311,"{B, E, H, J, M, P, T, W, Z, \, `, b, e, h, k, o}",republican,T80
